source_frame,source_time_s,estado,origen_componente,ang_actual,ang_estados,x_near,x_mid,e_lat,e_head,target_x,target_y,ang_lookahead,motivo_target
192,5.766,HIGH,toca_abajo,43.1,0.647,65.2,54.6,-14.3,-36.3,54.6,100.2,-51.5,punto adelante de la componente
193,5.796,HIGH,toca_abajo,43.1,0.647,65.2,54.6,-14.3,-36.3,54.6,100.2,-51.5,punto adelante de la componente
194,5.826,HIGH,toca_abajo,40.2,0.603,64.0,54.4,-15.5,-33.2,54.4,100.2,-51.7,punto adelante de la componente
195,5.856,HIGH,toca_abajo,36.8,0.552,61.8,56.9,-17.7,-18.8,56.9,100.1,-48.6,punto adelante de la componente
196,5.886,HIGH,toca_abajo,32.1,0.482,60.4,60.8,-19.1,1.6,60.8,100.1,-43.1,punto adelante de la componente
197,5.916,HIGH,toca_abajo,32.1,0.482,60.4,60.8,-19.1,1.6,60.8,100.1,-43.1,punto adelante de la componente
198,5.946,HIGH,toca_abajo,22.4,0.337,62.9,64.6,-16.6,6.7,64.6,100.1,-36.9,punto adelante de la componente
199,5.976,HIGH,toca_abajo,22.4,0.337,62.9,64.6,-16.6,6.7,64.6,100.1,-36.9,punto adelante de la componente
200,6.006,HIGH,toca_abajo,8.5,0.128,66.6,68.8,-12.9,8.7,68.8,100.0,-28.1,punto adelante de la componente
201,6.036,HIGH,toca_abajo,-10.3,-0.155,70.7,77.2,-8.8,24.1,77.2,100.0,-6.6,punto adelante de la componente
202,6.066,HIGH,toca_abajo,-10.3,-0.155,70.7,77.2,-8.8,24.1,77.2,100.0,-6.6,punto adelante de la componente
203,6.096,HIGH,toca_abajo,-27.8,-0.418,76.0,87.3,-3.5,38.1,87.3,100.1,21.4,punto adelante de la componente
204,6.126,HIGH,toca_abajo,-44.8,-0.672,85.7,99.8,6.2,44.2,99.8,100.1,45.6,punto adelante de la componente
