source_frame,source_time_s,estado,origen_componente,ang_actual,ang_estados,x_near,x_mid,e_lat,e_head,target_x,target_y,ang_lookahead,motivo_target
954,28.649,HIGH,toca_abajo,11.0,0.165,90.0,92.1,10.5,8.1,92.1,99.8,31.9,punto adelante de la componente
955,28.679,HIGH,toca_abajo,11.0,0.165,90.0,92.1,10.5,8.1,92.1,99.8,31.9,punto adelante de la componente
956,28.709,HIGH,toca_abajo,1.3,0.019,100.7,95.8,21.2,-18.1,95.8,99.6,38.7,punto adelante de la componente
957,28.739,HIGH,toca_abajo,3.2,0.048,108.8,90.4,29.3,-51.4,90.4,99.7,28.3,punto adelante de la componente
958,28.769,HIGH,toca_abajo,3.2,0.048,108.8,90.4,29.3,-51.4,90.4,99.7,28.3,punto adelante de la componente
959,28.799,HIGH,toca_abajo,2.1,0.032,109.3,90.4,29.8,-52.7,90.4,99.8,28.4,punto adelante de la componente
960,28.829,HIGH,toca_abajo,-4.0,-0.060,110.0,93.2,30.5,-49.5,93.2,99.8,34.2,punto adelante de la componente
961,28.859,HIGH,toca_abajo,-14.4,-0.216,114.2,98.1,34.7,-48.2,98.1,99.9,42.8,punto adelante de la componente
962,28.889,HIGH,toca_abajo,-18.7,-0.280,117.5,101.2,38.0,-48.7,101.2,99.9,47.2,punto adelante de la componente
963,28.919,HIGH,toca_abajo,-18.7,-0.280,117.5,101.2,38.0,-48.7,101.2,99.9,47.2,punto adelante de la componente
964,28.949,HIGH,toca_abajo,-19.7,-0.296,116.4,99.8,36.9,-49.5,99.8,100.1,45.5,punto adelante de la componente
965,28.979,HIGH,toca_abajo,-37.2,-0.559,127.8,112.6,48.3,-46.7,112.6,99.9,58.7,punto adelante de la componente
966,29.009,HIGH,toca_abajo,-37.2,-0.559,127.8,112.6,48.3,-46.7,112.6,99.9,58.7,punto adelante de la componente
967,29.039,HIGH,toca_abajo,-43.4,-0.650,139.0,122.5,59.5,-49.1,122.5,99.7,64.8,punto adelante de la componente
968,29.069,HIGH,toca_abajo,-43.1,-0.647,146.2,128.8,66.7,-51.4,128.8,99.6,67.6,punto adelante de la componente
