source_frame,source_time_s,estado,origen_componente,ang_actual,ang_estados,x_near,x_mid,e_lat,e_head,target_x,target_y,ang_lookahead,motivo_target
164,4.925,HIGH,toca_abajo,-69.9,-1.000,137.3,140.7,57.8,13.2,140.7,100.1,72.0,punto adelante de la componente
165,4.955,HIGH,toca_abajo,-70.0,-1.000,139.0,141.2,59.5,8.4,141.2,100.1,72.1,punto adelante de la componente
166,4.985,HIGH,toca_abajo,-70.0,-1.000,139.0,141.2,59.5,8.4,141.2,100.1,72.1,punto adelante de la componente
167,5.015,HIGH,toca_abajo,-69.7,-1.000,137.0,139.0,57.5,8.1,139.0,100.1,71.5,punto adelante de la componente
168,5.045,HIGH,toca_abajo,-69.1,-1.000,136.0,138.2,56.5,8.6,138.2,100.1,71.2,punto adelante de la componente
169,5.075,HIGH,toca_abajo,-67.1,-1.000,131.6,131.7,52.1,0.1,131.7,100.1,69.1,punto adelante de la componente
170,5.105,HIGH,toca_abajo,-67.1,-1.000,131.6,131.7,52.1,0.1,131.7,100.1,69.1,punto adelante de la componente
171,5.135,HIGH,toca_abajo,-65.0,-0.974,125.5,126.0,46.0,2.0,126.0,100.1,66.9,punto adelante de la componente
172,5.165,HIGH,toca_abajo,-61.8,-0.927,120.0,120.0,40.5,-0.4,120.0,100.1,63.8,punto adelante de la componente
173,5.195,HIGH,toca_abajo,-61.8,-0.927,120.0,120.0,40.5,-0.4,120.0,100.1,63.8,punto adelante de la componente
174,5.225,HIGH,toca_abajo,-54.3,-0.814,108.8,109.6,29.3,3.1,109.6,100.1,56.5,punto adelante de la componente
175,5.255,HIGH,toca_abajo,-39.5,-0.593,94.4,96.4,14.9,7.9,96.4,100.1,40.4,punto adelante de la componente
176,5.285,HIGH,toca_abajo,-20.0,-0.300,82.6,85.7,3.1,12.4,85.7,100.1,17.4,punto adelante de la componente
177,5.315,HIGH,toca_abajo,-20.0,-0.300,82.6,85.7,3.1,12.4,85.7,100.1,17.4,punto adelante de la componente
178,5.345,HIGH,toca_abajo,-2.9,-0.043,75.0,79.0,-4.5,15.3,79.0,100.1,-1.5,punto adelante de la componente
179,5.375,HIGH,toca_abajo,10.3,0.154,69.3,74.0,-10.2,17.8,74.0,100.1,-15.6,punto adelante de la componente
180,5.405,HIGH,toca_abajo,9.2,0.138,69.8,74.3,-9.7,17.1,74.3,100.1,-14.7,punto adelante de la componente
181,5.435,HIGH,toca_abajo,9.2,0.138,69.8,74.3,-9.7,17.1,74.3,100.1,-14.7,punto adelante de la componente
182,5.465,HIGH,toca_abajo,16.8,0.251,67.5,71.1,-12.0,13.9,71.1,100.1,-22.9,punto adelante de la componente
183,5.495,HIGH,toca_abajo,16.2,0.243,66.8,71.2,-12.7,16.9,71.2,100.1,-22.6,punto adelante de la componente
184,5.526,HIGH,toca_abajo,16.2,0.243,66.8,71.2,-12.7,16.9,71.2,100.1,-22.6,punto adelante de la componente
185,5.556,HIGH,toca_abajo,11.0,0.165,68.9,73.1,-10.6,16.3,73.1,100.2,-17.8,punto adelante de la componente
