source_frame,source_time_s,estado,origen_componente,ang_actual,ang_estados,x_near,x_mid,e_lat,e_head,target_x,target_y,ang_lookahead,motivo_target
133,3.994,HIGH,toca_abajo,-33.6,-0.504,145.9,93.7,66.4,-73.2,93.7,99.0,34.0,punto adelante de la componente
134,4.024,HIGH,toca_abajo,-34.0,-0.510,145.4,93.9,65.9,-72.8,93.9,98.8,34.2,punto adelante de la componente
135,4.054,HIGH,toca_abajo,-34.0,-0.511,145.5,93.9,66.0,-72.8,93.9,98.8,34.2,punto adelante de la componente
136,4.084,HIGH,toca_abajo,-32.4,-0.487,146.6,94.2,67.1,-72.9,94.2,98.6,34.5,punto adelante de la componente
137,4.114,HIGH,toca_abajo,-30.3,-0.455,148.3,93.8,68.8,-73.7,93.8,98.7,33.9,punto adelante de la componente
138,4.144,HIGH,toca_abajo,-30.4,-0.457,148.3,93.8,68.8,-73.7,93.8,98.7,33.9,punto adelante de la componente
139,4.174,HIGH,toca_abajo,-29.9,-0.448,147.2,93.1,67.7,-73.4,93.1,98.7,32.7,punto adelante de la componente
140,4.204,HIGH,toca_abajo,-27.0,-0.405,148.4,92.1,68.9,-74.4,92.1,99.0,31.1,punto adelante de la componente
141,4.234,HIGH,toca_abajo,-26.4,-0.397,148.6,91.2,69.1,-74.6,91.2,99.0,29.1,punto adelante de la componente
142,4.264,HIGH,toca_abajo,-26.4,-0.397,148.6,91.2,69.1,-74.6,91.2,99.0,29.1,punto adelante de la componente
143,4.294,HIGH,toca_abajo,-26.0,-0.390,148.2,91.1,68.7,-74.2,91.1,98.7,28.5,punto adelante de la componente
144,4.324,HIGH,toca_abajo,-26.3,-0.395,148.4,93.4,68.9,-73.4,93.4,98.5,32.8,punto adelante de la componente
145,4.354,HIGH,toca_abajo,-26.3,-0.395,148.4,93.4,68.9,-73.4,93.4,98.5,32.8,punto adelante de la componente
146,4.384,HIGH,toca_abajo,-23.8,-0.357,150.3,92.8,70.8,-74.4,92.8,98.7,31.9,punto adelante de la componente
